pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,wordscore,sentscore,letterscore,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_wordscore,r2_sentscore,r2_letterscore,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
9781042,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,0,1,28,0,-1,1,0,0,1,0,0,-1,38,39,8,0,0,2,41,0,1,14,0,4,6,4,0,10,14,-1,0,0,1,0,1,0,1,0,9,6,1,44,0,1,15,0,5,17,8,6,3,22
9781047,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,0,1,28,0,-1,1,0,0,1,0,0,-1,46,46,10,0,0,0,3,0,0,1,0,0,3,4,2,9,9,-1,0,0,1,0,1,0,1,0,10,2,0,65,2,0,22,5,7,6,3,1,2,13
9781048,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,11,0,1,28,0,-1,1,0,0,1,0,0,-1,45,46,10,0,8,0,0,0,0,0,0,2,2,1,0,3,5,-1,0,0,1,0,1,0,1,0,10,6,0,16,0,0,5,0,3,13,5,5,3,16
9781049,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,7,0,1,28,0,-1,1,0,0,1,0,0,-1,45,46,10,0,22,10,42,8,6,14,19,15,3,3,0,6,21,-1,0,0,1,0,1,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9781050,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,9,0,1,28,0,-1,1,0,0,1,0,0,-1,45,46,10,0,0,3,0,0,2,0,0,0,1,0,0,1,1,-1,0,0,1,0,1,0,1,0,10,0,8,0,10,5,0,24,7,0,0,0,0,7
9781051,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,10,0,1,28,0,-1,1,0,0,1,0,0,-1,45,46,10,0,7,0,49,0,0,17,0,6,5,4,0,9,15,-1,0,0,1,0,1,0,1,0,10,0,0,61,0,0,21,0,5,9,4,3,2,14
9781056,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,13,0,1,28,0,-1,1,0,0,1,0,0,-1,47,47,10,0,0,4,4,2,2,1,5,2,4,4,0,8,10,-1,0,0,1,0,1,0,1,0,13,0,17,0,0,10,0,0,3,7,5,2,0,10
9781057,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,11,0,1,28,0,-1,1,0,0,1,0,0,-1,48,48,10,0,0,0,0,0,0,0,0,0,1,1,0,2,2,-1,0,0,1,0,1,0,1,0,13,0,0,26,1,0,9,2,3,3,2,1,0,6
9781058,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,0,1,28,0,-1,1,0,0,1,0,0,0,49,50,10,0,0,0,32,0,0,11,0,3,3,5,2,10,13,-1,0,0,1,0,1,0,1,0,9,10,2,70,4,1,24,10,11,13,5,6,2,24
9781061,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,1,0,75,1,1,0,1,0,0,1,0,0,50,51,11,0,0,1,6,0,1,2,0,1,2,0,0,2,3,1,1,0,1,0,1,0,1,0,9,10,9,21,0,5,7,0,6,5,2,3,0,11
9781062,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,1,0,75,1,1,0,1,0,0,1,0,0,53,54,11,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,1,0,1,0,1,0,1,0,8,0,0,0,0,0,0,0,0,6,4,2,0,6
9781063,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,9,1,0,75,1,1,0,1,0,0,1,0,0,53,53,11,0,2,0,3,1,0,1,2,1,4,2,1,7,8,1,1,0,1,0,1,0,1,0,10,0,8,0,0,5,0,0,1,1,1,0,0,2
9781066,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,10,1,0,75,1,1,0,1,0,0,1,0,0,57,57,12,0,0,8,2,0,5,1,0,1,1,0,0,1,2,1,1,0,1,0,1,0,1,0,11,0,10,15,0,6,5,0,3,10,3,5,2,13
9781067,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,10,1,0,75,1,1,0,1,0,0,1,0,0,56,57,12,0,0,4,0,0,2,0,0,1,5,4,1,10,11,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9781068,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,9,1,0,75,1,1,0,1,0,0,1,0,0,56,57,12,0,0,0,19,0,0,7,0,2,4,5,0,9,11,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9781069,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,10,1,0,75,1,1,0,1,0,0,1,0,0,57,58,12,0,15,4,40,3,2,14,7,10,5,5,3,13,23,1,1,0,1,0,1,0,1,0,10,24,30,70,9,18,24,22,22,11,6,2,3,33
9781073,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,10,1,0,75,1,1,0,1,0,0,1,0,0,63,64,13,0,0,0,6,0,0,2,0,1,1,0,0,1,2,1,1,0,1,0,1,0,1,0,9,0,0,16,0,0,5,0,1,10,6,4,0,11
9781074,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,11,1,0,75,1,1,0,1,0,0,1,0,0,62,62,13,0,0,8,22,0,5,8,0,3,5,4,0,9,12,1,1,0,1,0,1,0,1,0,12,0,6,20,0,4,7,0,3,5,4,1,0,8
9781075,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,1,0,75,1,1,0,1,0,0,1,0,0,62,62,13,0,2,0,56,0,0,19,0,5,3,5,2,10,15,1,1,0,1,0,1,0,1,0,9,0,0,42,2,0,14,5,5,10,3,5,2,15
9781079,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,10,1,0,75,1,1,0,1,0,0,1,0,0,67,67,14,0,0,2,0,0,1,0,0,0,3,0,0,3,3,1,1,0,1,0,1,0,1,0,10,0,8,0,0,5,0,0,1,3,1,2,0,4
9781080,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,8,1,0,75,1,1,0,1,0,0,1,0,0,68,69,14,0,1,0,2,0,0,1,0,0,5,2,1,8,8,1,1,0,1,0,1,0,1,0,9,0,0,11,0,0,4,0,1,8,3,3,2,9
9781083,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,9,1,0,75,1,1,0,1,0,0,1,0,0,70,71,15,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,10,8,9,0,0,5,0,0,3,6,3,3,0,9
9781089,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,8,1,0,75,1,1,0,1,0,0,1,0,1,75,75,15,0,8,0,25,0,0,9,0,4,4,4,0,8,12,1,1,0,1,0,1,0,1,0,10,14,9,41,3,5,14,7,10,13,6,5,2,23
9781090,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,9,1,0,75,1,1,0,1,0,0,1,0,1,74,75,15,0,2,7,26,0,4,9,0,4,2,4,2,8,12,1,1,0,1,0,1,0,1,0,10,0,0,53,1,0,18,2,5,10,6,3,1,15
9781091,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,10,1,0,75,1,1,0,1,0,0,0,1,1,76,76,16,0,0,6,13,1,4,4,2,3,1,0,0,1,4,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9781092,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,8,1,0,75,1,1,0,1,0,0,0,1,0,77,77,16,0,8,0,18,0,0,6,0,4,2,1,2,5,9,1,1,0,1,0,1,0,1,0,9,8,0,57,1,0,20,2,7,7,2,4,1,14
9781093,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,7,1,0,75,1,1,0,1,0,0,0,1,1,78,78,16,0,16,5,47,5,3,16,12,12,4,5,2,11,23,1,1,0,1,0,1,0,1,0,9,22,21,70,10,13,24,24,21,14,6,6,2,35
9781095,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,11,1,0,75,1,1,0,1,0,0,0,1,1,80,80,16,0,6,0,9,1,0,3,2,3,3,1,0,4,7,1,1,0,1,0,1,0,1,0,11,2,4,9,0,2,3,0,2,11,5,5,1,13
9781100,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,10,1,0,75,1,1,0,1,0,0,0,1,1,85,86,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,10,0,0,0,0,0,0,0,0,1,1,0,0,1
9781102,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,7,1,0,75,1,1,0,1,0,0,0,1,0,85,86,18,0,0,0,23,3,0,8,7,4,3,4,0,7,11,1,1,0,1,0,1,0,1,0,8,24,8,59,6,5,20,14,16,6,4,2,0,22
9781103,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,10,1,0,75,1,1,0,1,0,0,0,1,1,85,86,18,0,2,4,33,0,2,11,0,4,4,5,0,9,13,1,1,0,1,0,1,0,1,0,11,12,0,59,0,0,20,0,8,13,5,5,3,21
9781104,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,10,1,0,75,1,1,0,1,0,0,0,1,1,87,87,18,0,0,0,0,0,0,0,0,0,5,5,0,10,10,1,1,0,1,0,1,0,1,0,10,0,0,12,0,0,4,0,1,11,6,5,0,12
9781110,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,9,1,0,75,1,1,0,1,0,0,0,1,2,92,92,19,0,6,0,49,6,0,17,14,9,6,5,2,13,22,1,1,0,1,0,1,0,1,0,10,24,13,70,3,8,24,7,16,14,7,5,2,30
9781111,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,12,1,0,75,1,1,0,1,0,0,0,1,2,93,93,19,0,0,0,8,0,0,3,0,1,3,5,1,9,10,1,1,0,1,0,1,0,1,0,12,0,4,8,1,2,3,2,2,6,3,3,0,8
9781113,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,10,1,0,75,1,1,0,1,0,0,0,1,2,94,94,19,0,0,0,3,1,0,1,2,1,7,5,3,15,16,1,1,0,1,0,1,0,1,0,10,0,6,17,6,4,6,14,6,14,7,5,2,20
9781116,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,0,8,1,0,75,1,1,0,1,0,0,0,1,2,97,97,20,0,2,0,30,3,0,10,7,5,4,4,0,8,13,1,1,0,1,0,1,0,1,0,9,23,4,36,7,2,12,17,14,11,4,5,2,25
9781117,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,9,1,0,75,1,1,0,1,0,0,0,1,2,98,98,20,0,24,36,61,10,22,21,24,23,8,6,0,14,37,1,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9781118,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,11,1,0,75,1,1,0,1,0,0,0,1,2,98,98,20,0,15,26,30,2,16,10,5,11,7,4,2,13,24,1,1,0,1,0,1,0,1,0,374,22,23,70,9,14,24,22,20,18,8,6,4,38
9781119,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,7,1,0,75,1,1,0,1,0,0,0,1,3,99,99,20,0,24,26,55,7,16,19,17,19,6,6,2,14,33,1,1,0,1,0,1,0,1,0,8,24,40,70,7,24,24,17,22,14,6,6,2,36
9781121,978,BUTERE/M,0,S. WANGA,SOUTH WANGA,1,0,1,7,1,0,75,1,1,1,0,1,0,0,0,-1,7,8,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,8,0,0,16,0,0,5,0,1,7,4,3,0,8
9831001,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,0,0,44,1,0,0,1,0,0,1,0,1,62,62,13,0,0,2,0,0,1,0,0,0,4,3,1,8,8,0,1,0,1,0,1,0,1,0,8,0,0,0,0,0,0,0,0,14,6,5,3,14
9831003,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,0,0,44,1,0,0,1,0,0,0,1,1,79,80,16,0,6,0,17,0,0,6,0,3,5,4,0,9,12,0,1,0,1,0,1,0,1,0,7,0,4,15,0,2,5,0,2,15,7,5,3,17
9831004,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,1,0,55,1,0,0,1,0,0,0,1,1,92,93,19,0,20,0,0,6,0,0,14,9,8,4,1,13,22,0,1,0,1,0,1,0,1,0,10,18,20,0,8,12,0,19,12,20,8,8,4,32
9831005,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,7,0,0,44,1,0,1,0,1,0,0,0,-1,8,8,2,0,0,2,1,0,1,0,0,0,1,4,0,5,5,0,1,0,1,0,1,0,1,0,10,8,0,0,0,0,0,0,2,12,5,6,1,14
9831008,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,1,0,55,1,0,1,0,1,0,0,0,-1,4,5,1,0,0,0,0,0,0,0,0,0,3,1,0,4,4,0,1,0,1,0,1,0,1,0,10,0,0,7,0,0,2,0,1,11,4,6,1,12
9831009,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,10,0,0,44,1,0,1,0,1,0,0,0,-1,2,3,1,0,0,3,0,0,2,0,0,0,3,2,0,5,5,0,1,0,1,0,1,0,1,0,10,0,8,0,0,5,0,0,1,10,3,4,3,11
9831011,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,0,0,44,1,0,0,1,0,0,0,1,1,75,75,15,0,2,0,9,0,0,3,0,1,4,4,2,10,11,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9831012,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,55,1,0,0,1,0,0,1,0,0,51,52,11,0,0,0,0,0,0,0,0,0,9,5,3,17,17,0,1,0,1,0,1,0,1,0,10,0,8,27,2,5,9,5,5,18,8,7,3,23
9831013,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,0,0,44,1,0,1,0,1,0,0,0,-1,16,17,4,0,0,7,0,0,4,0,0,1,4,2,0,6,7,0,1,0,1,0,1,0,1,0,9,0,8,45,0,5,15,0,5,9,5,2,2,14
9831014,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,1,0,55,1,0,0,1,0,0,0,1,1,90,91,19,0,0,0,14,0,0,5,0,1,3,3,1,7,8,0,1,0,1,0,1,0,1,0,9,0,0,0,0,0,0,0,0,10,4,4,2,10
9831015,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,10,0,0,44,1,0,1,0,1,0,0,0,-1,21,21,5,0,4,6,5,0,4,2,0,2,0,2,0,2,4,0,1,0,1,0,1,0,1,0,9,0,6,0,0,4,0,0,1,16,7,6,3,17
9831017,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,0,0,44,1,0,0,1,0,0,0,1,1,88,89,18,0,8,0,0,0,0,0,0,2,5,5,1,11,13,0,1,0,1,0,1,0,1,0,9,8,0,0,0,0,0,0,2,12,5,6,1,14
9831019,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,0,0,44,1,0,1,0,0,1,0,0,-1,33,33,7,0,4,0,0,1,0,0,2,2,1,3,0,4,6,0,1,0,1,0,1,0,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9831020,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,55,1,0,1,0,0,1,0,0,-1,40,41,9,0,0,0,0,0,0,0,0,0,3,2,0,5,5,0,1,0,1,0,1,0,1,0,9,0,8,12,0,5,4,0,2,12,4,5,3,14
9831021,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,0,0,44,1,0,0,1,0,0,1,0,1,64,65,13,0,4,1,8,2,1,3,5,3,2,4,1,7,10,0,1,0,1,0,1,0,1,0,9,14,3,0,3,2,0,7,6,9,4,5,0,15
9831024,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,9,1,0,55,1,0,0,1,0,0,0,1,2,97,97,20,0,21,30,46,8,18,16,19,18,5,4,2,11,29,0,1,0,1,0,1,0,1,0,9,24,38,48,9,23,16,22,21,18,8,7,3,39
9831025,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,0,0,44,1,0,0,1,0,0,1,0,0,53,54,11,0,0,4,9,0,2,3,0,1,3,4,0,7,8,0,1,0,1,0,1,0,1,0,9,0,0,21,0,0,7,0,2,13,5,5,3,15
9831027,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,0,0,44,1,0,1,0,0,1,0,0,0,42,43,9,0,2,0,0,0,0,0,0,1,4,3,0,7,8,0,1,0,1,0,1,0,1,0,9,0,0,0,1,0,0,2,1,16,8,5,3,17
9831030,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,1,8,1,0,55,1,0,1,0,0,1,0,0,0,49,49,10,0,4,0,0,0,0,0,0,1,3,5,0,8,9,0,1,0,1,0,1,0,1,0,9,4,6,0,0,4,0,0,2,12,4,5,3,14
9831031,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,44,1,0,0,1,0,0,1,0,1,72,72,15,0,0,0,12,0,0,4,0,1,3,5,3,11,12,0,1,0,1,0,1,0,1,0,9,0,0,27,0,0,9,0,2,8,2,3,3,10
9831032,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,7,1,0,55,1,0,0,1,0,0,0,1,1,82,82,17,0,16,2,10,9,1,3,22,11,7,4,3,14,25,0,1,0,1,0,1,0,1,0,8,20,10,55,8,6,19,19,16,12,5,6,1,28
9831033,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,44,1,0,1,0,0,1,0,0,-1,38,39,8,0,0,2,0,0,1,0,0,0,2,3,0,5,5,0,1,0,1,0,1,0,1,0,8,0,14,0,0,8,0,0,2,10,3,5,2,12
9831034,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,1,0,55,1,0,0,1,0,0,0,1,1,84,84,17,0,0,3,9,1,2,3,2,2,6,4,2,12,14,0,1,0,1,0,1,0,1,0,9,10,1,11,3,1,4,7,5,19,7,9,3,24
9831036,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,7,1,0,55,1,0,1,0,1,0,0,0,-1,18,19,4,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,1,0,1,0,1,0,1,0,8,8,2,21,0,1,7,0,4,14,7,4,3,18
9831037,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,0,0,44,1,0,1,0,0,1,0,0,0,45,45,9,0,2,4,0,0,2,0,0,1,2,3,2,7,8,0,1,0,1,0,1,0,1,0,9,2,4,26,0,2,9,0,3,12,5,4,3,15
9831038,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,1,0,55,1,0,0,1,0,0,1,0,1,66,67,14,0,0,0,19,0,0,7,0,2,5,0,0,5,7,0,1,0,1,0,1,0,1,0,10,8,0,35,1,0,12,2,6,10,7,0,3,16
9831039,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,44,1,0,0,1,0,0,0,1,1,86,86,18,0,14,4,0,4,2,0,10,7,8,6,2,16,23,0,1,0,1,0,1,0,1,0,9,22,0,52,7,0,18,17,14,16,7,7,2,30
9831040,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,1,0,55,1,0,0,1,0,0,1,0,1,74,74,15,0,2,20,18,0,12,6,0,5,5,5,0,10,15,0,1,0,1,0,1,0,1,0,9,6,4,24,0,2,8,0,4,12,6,3,3,16
9831041,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,0,0,44,1,0,1,0,0,1,0,0,-1,29,30,6,0,22,0,44,7,0,15,17,13,4,5,1,10,23,0,1,0,1,0,1,0,0,0,8,22,16,34,7,10,12,17,15,17,8,5,4,32
9831042,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,10,1,0,55,1,0,1,0,0,1,0,0,-1,35,35,7,0,2,0,50,0,0,17,0,5,5,5,2,12,17,0,1,0,1,0,1,0,1,0,10,0,0,34,3,0,12,7,5,2,1,1,0,7
9831043,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,9,0,0,44,1,0,1,0,0,1,0,0,0,47,47,10,0,0,6,0,0,4,0,0,1,5,0,0,5,6,0,1,0,1,0,1,0,1,0,10,0,0,0,1,0,0,2,1,3,2,1,0,4
9831044,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,12,1,0,55,1,0,0,1,0,0,0,1,1,77,78,16,0,22,1,40,7,1,14,17,13,7,5,2,14,27,0,1,0,1,0,1,0,1,0,9,24,16,42,9,10,14,22,17,21,7,9,5,38
9831045,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,8,0,0,44,1,0,1,0,0,1,0,0,-1,28,29,6,0,4,1,0,0,1,0,0,1,3,1,0,4,5,0,1,0,1,0,1,0,1,0,8,4,0,0,0,0,0,0,1,8,4,4,0,9
9831046,983,BUTERE/M,0,S. WANGA,SOUTH WANGA,0,0,0,11,1,0,55,1,0,0,1,0,0,1,0,1,68,69,14,0,0,0,16,0,0,5,0,1,4,6,0,10,11,0,1,0,1,0,1,0,1,0,9,0,0,25,0,0,9,0,2,14,8,6,0,16
10061002,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,8,1,1,25,1,-1,1,0,1,0,0,0,-2,2,2,1,0,0,0,16,0,0,5,0,1,3,3,0,6,7,-1,1,0,1,0,1,0,1,0,11,0,18,0,1,11,0,2,3,7,3,4,0,10
10061003,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,8,1,1,25,1,-1,1,0,1,0,0,0,-2,3,4,1,0,0,6,36,3,4,12,7,6,4,3,0,7,13,-1,1,0,1,0,1,0,1,0,10,22,20,69,7,12,24,17,19,12,7,3,2,31
10061004,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,9,1,1,25,1,-1,1,0,1,0,0,0,-2,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0,1,0,1,0,11,0,8,15,0,5,5,0,2,3,2,1,0,5
10061005,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,9,1,1,25,1,-1,1,0,1,0,0,0,-2,7,7,2,0,0,6,0,0,4,0,0,1,2,2,0,4,5,-1,1,0,1,0,1,0,1,0,11,0,0,5,0,0,2,0,0,2,2,0,0,2
10061009,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,10,1,1,25,1,-1,1,0,1,0,0,0,-2,10,11,3,0,0,8,0,0,5,0,0,1,0,0,0,0,1,-1,1,0,1,0,1,0,1,0,11,0,6,4,0,4,1,0,1,0,0,0,0,1
10061011,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,10,1,1,25,1,-1,1,0,1,0,0,0,-1,13,13,3,0,8,0,18,1,0,6,2,4,4,5,0,9,13,-1,1,0,1,0,1,0,1,0,11,10,0,44,4,0,15,10,9,16,7,7,2,25
10061012,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,9,1,1,25,1,-1,1,0,1,0,0,0,-1,14,15,3,0,0,8,15,0,5,5,0,2,2,4,0,6,8,-1,1,0,1,0,1,0,1,0,12,0,0,21,0,0,7,0,2,12,5,4,3,14
10061013,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,7,1,1,25,1,-1,1,0,1,0,0,0,-1,15,16,4,0,8,0,0,0,0,0,0,2,1,2,0,3,5,-1,1,0,1,0,1,0,1,0,9,8,26,13,2,16,4,5,8,12,6,5,1,20
10061014,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,8,1,1,25,1,-1,1,0,1,0,0,0,-1,17,18,4,0,8,0,31,5,0,11,12,8,5,6,3,14,22,-1,1,0,1,0,1,0,1,0,11,24,34,54,9,20,19,22,21,17,9,8,0,38
10061015,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,8,1,1,25,1,-1,1,0,1,0,0,0,-1,19,20,4,0,0,0,5,0,0,2,0,0,3,1,0,4,4,-1,1,0,1,0,1,0,1,0,7,0,2,0,0,1,0,0,0,7,3,3,1,7
10061016,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,10,1,1,25,1,-1,1,0,1,0,0,0,-1,19,19,4,0,4,0,0,0,0,0,0,1,3,2,0,5,6,-1,1,0,1,0,1,0,1,0,9,0,0,11,0,0,4,0,1,19,7,7,5,20
10061017,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,11,1,1,25,1,-1,1,0,1,0,0,0,-1,20,21,5,0,14,13,31,4,8,11,10,11,6,5,3,14,25,-1,1,0,1,0,1,0,1,0,10,8,28,69,9,17,24,22,18,21,9,8,4,39
10061019,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,9,1,1,25,1,-1,1,0,1,0,0,0,-1,23,23,5,0,0,0,30,0,0,10,0,3,7,5,3,15,18,-1,1,0,1,0,1,0,1,0,9,0,8,50,0,5,17,0,5,15,7,6,2,20
10061020,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,10,1,1,25,1,-1,1,0,1,0,0,0,-1,24,25,5,0,2,18,11,0,11,4,0,4,3,5,0,8,12,-1,1,0,1,0,1,0,1,0,11,8,0,16,0,0,5,0,3,8,5,3,0,11
10061021,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,10,1,1,25,1,-1,1,0,0,1,0,0,-1,25,26,6,0,0,2,12,0,1,4,0,1,4,4,0,8,9,-1,1,0,1,0,1,0,1,0,12,0,0,15,0,0,5,0,1,14,8,5,1,15
10061022,1006,BUNGOMA,1,BUMULA,KABULA,1,1,0,9,1,1,25,1,-1,1,0,0,1,0,0,-1,27,27,6,0,0,0,0,0,0,0,0,0,2,3,0,5,5,-1,1,0,1,0,1,0,1,0,10,0,0,18,1,0,6,2,2,13,8,5,0,15
10061023,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,9,1,1,25,1,-1,1,0,0,1,0,0,-1,28,28,6,0,0,0,12,0,0,4,0,1,5,4,0,9,10,-1,1,0,1,0,1,0,1,0,11,0,0,46,4,0,16,10,6,12,4,5,3,18
10061025,1006,BUNGOMA,1,BUMULA,KABULA,1,1,.,9,1,1,25,1,-1,1,0,0,1,0,0,0,31,32,7,0,0,2,29,0,1,10,0,3,4,5,0,9,12,-1,1,0,1,0,1,0,1,0,10,8,0,26,1,0,9,2,5,14,7,5,2,19
10061026,1006,BUNGOMA,1,BUMULA,KABULA,1,1,1,8,1,1,25,1,-1,1,0,0,1,0,0,0,31,31,7,0,4,0,0,0,0,0,0,1,4,2,0,6,7,-1,1,0,1,0,1,0,1,0,9,20,22,61,7,13,21,17,18,16,8,6,2,34
